job_id,company_name,industry,job_title,skills_required,experience_level,employment_type,location,salary_range_usd,posted_date,company_size,tools_preferred
1842,Stewart Group,Tech,Data Scientist,"Reinforcement Learning, LangChain, Pandas, TensorFlow, MLflow, FastAPI",Senior,Full-time,"Jefferymouth, KW",147074-174771,2025-01-05,Large,"LangChain, Scikit-learn"
1843,"Adams, Finley and Perez",Tech,AI Product Manager,"CUDA, SQL, Azure, Excel, Pandas",Mid,Full-time,"Downsland, TW",92572-114371,2025-08-13,Large,"LangChain, FastAPI, Scikit-learn"
1844,Ponce-Brewer,Education,AI Product Manager,"R, Azure, TensorFlow",Mid,Remote,"Daymouth, MK",102870-113156,2025-03-23,Mid,BigQuery
1845,Strickland-Gray,Tech,NLP Engineer,"AWS, R, Pandas, Power BI, SQL, Scikit-learn",Mid,Internship,"Taylorport, VU",120347-143612,2024-04-17,Mid,"KDB+, LangChain"
1846,Mckee PLC,E-commerce,Data Scientist,"Hugging Face, R, TensorFlow, MLflow, NumPy",Senior,Internship,"Danielletown, MH",75231-145702,2023-12-27,Startup,"BigQuery, TensorFlow, LangChain"
1847,Keith Inc,Healthcare,Data Scientist,"Power BI, Scikit-learn, Excel",Senior,Internship,"Lake Robert, TN",58470-121970,2025-02-23,Large,"BigQuery, TensorFlow"
1848,Willis-Olson,Automotive,NLP Engineer,"Hugging Face, Azure, Keras",Entry,Full-time,"North Aaronberg, ME",106459-135097,2025-08-28,Mid,"MLflow, PyTorch"
1849,"Roberts, Gill and Williams",Tech,ML Engineer,"LangChain, PyTorch, Power BI, Pandas, Scikit-learn, R",Mid,Remote,"Lake Scottbury, LB",122945-203527,2025-05-31,Large,"LangChain, TensorFlow, PyTorch"
1850,Johnson LLC,Education,Data Analyst,"Hugging Face, Excel, Pandas, Keras, Reinforcement Learning, AWS",Mid,Internship,"New Richard, HT",124091-191684,2024-03-09,Startup,"KDB+, FastAPI"
1851,"Houston, Ponce and Pennington",Automotive,Computer Vision Engineer,"PyTorch, Excel, Pandas, MLflow, Hugging Face",Senior,Full-time,"Lake Jamesside, DM",137315-197039,2024-03-19,Startup,"LangChain, BigQuery, MLflow"
1852,"Smith, Willis and Johnson",Healthcare,AI Researcher,"LangChain, SQL, Pandas, R, Reinforcement Learning, Python",Entry,Remote,"Cathyport, PH",106512-143521,2025-01-23,Large,"TensorFlow, KDB+"
1853,Greene and Sons,Retail,NLP Engineer,"Reinforcement Learning, TensorFlow, NumPy",Mid,Contract,"Pearsonberg, KG",98138-173798,2025-06-12,Mid,TensorFlow
1854,Lloyd PLC,Finance,Computer Vision Engineer,"Flask, LangChain, PyTorch, MLflow, SQL",Entry,Internship,"New Ericafurt, LU",135742-157917,2024-11-24,Large,"LangChain, Scikit-learn, BigQuery"
1855,Abbott-Gray,E-commerce,ML Engineer,"FastAPI, NumPy, C++",Senior,Internship,"Howardview, MA",83533-101505,2024-07-23,Mid,BigQuery
1856,Ramos and Sons,Healthcare,Computer Vision Engineer,"Reinforcement Learning, LangChain, CUDA, Hugging Face",Entry,Remote,"Rileyborough, HU",121547-203993,2023-10-23,Mid,"LangChain, MLflow"
1857,Hicks Inc,Retail,Data Analyst,"TensorFlow, Python, SQL",Entry,Contract,"North Haileyville, UA",120806-164790,2025-08-05,Large,KDB+
1858,Adams-Bright,Tech,Computer Vision Engineer,"AWS, Keras, GCP, SQL",Mid,Internship,"Laneberg, JM",98170-187910,2024-07-11,Startup,LangChain
1859,Martin-Gregory,Education,Data Analyst,"Python, SQL, PyTorch",Senior,Internship,"Dawnmouth, MM",69719-121288,2024-10-23,Startup,"Scikit-learn, MLflow"
1860,Wood LLC,Education,Quant Researcher,"Hugging Face, Flask, Scikit-learn, GCP",Mid,Internship,"North Brooke, US",149745-219560,2023-09-21,Large,"MLflow, FastAPI"
1861,Schultz-Sanders,Healthcare,AI Product Manager,"FastAPI, TensorFlow, Python, GCP",Entry,Internship,"South Elizabeth, BI",121766-167056,2024-06-07,Mid,"FastAPI, BigQuery, PyTorch"
1862,Ray LLC,Automotive,Quant Researcher,"Hugging Face, C++, NumPy, R",Senior,Remote,"West Charles, ZM",134147-151699,2025-09-17,Mid,"PyTorch, BigQuery"
1863,"Lee, Rodgers and Hunter",Finance,AI Researcher,"LangChain, Python, Excel, AWS, Power BI, Hugging Face",Mid,Remote,"West Whitney, BH",120540-186828,2023-12-05,Mid,"KDB+, MLflow"
1864,Jones and Sons,Finance,AI Researcher,"Power BI, Excel, Azure, Keras, C++",Entry,Contract,"New Matthew, UG",109782-188846,2023-10-31,Large,"TensorFlow, LangChain"
1865,Morse-Hodges,Finance,NLP Engineer,"Python, MLflow, PyTorch, C++, GCP, Hugging Face",Senior,Full-time,"Beckerstad, IN",122408-206048,2025-08-26,Mid,"MLflow, TensorFlow, PyTorch"
1866,"West, Williams and Stewart",Healthcare,Quant Researcher,"Scikit-learn, AWS, Python, CUDA",Mid,Internship,"Macdonaldfort, JM",58854-124327,2025-07-04,Large,"KDB+, FastAPI"
1867,Lopez LLC,Automotive,Quant Researcher,"Flask, LangChain, AWS, Reinforcement Learning",Entry,Internship,"South Ralphfort, MH",88941-139505,2024-11-09,Startup,"Scikit-learn, BigQuery, PyTorch"
1868,Nunez Inc,Retail,Data Analyst,"Azure, Pandas, Excel, Reinforcement Learning, LangChain",Entry,Internship,"New Brianborough, AF",72495-145673,2024-11-20,Mid,MLflow
1869,"Lewis, Pollard and Rogers",Retail,Computer Vision Engineer,"GCP, C++, Azure, TensorFlow, CUDA, R",Senior,Internship,"Pearsonmouth, RW",82814-179347,2025-05-26,Startup,"PyTorch, KDB+"
1870,"Moody, Oconnor and Brewer",Finance,ML Engineer,"CUDA, Azure, FastAPI, Flask",Mid,Internship,"Thompsonborough, AF",116933-134438,2024-09-16,Mid,"Scikit-learn, BigQuery"
1871,Rodriguez-Moore,Finance,AI Product Manager,"Pandas, Python, PyTorch, R, Flask",Senior,Internship,"Parkerchester, TN",98712-188424,2024-07-17,Startup,"TensorFlow, PyTorch"
1872,Baker-Williams,E-commerce,Data Analyst,"Python, Power BI, Hugging Face, AWS",Mid,Internship,"Bakerland, NG",60237-131972,2024-06-08,Mid,"LangChain, BigQuery"
1873,"Summers, Carter and James",Automotive,Data Scientist,"AWS, SQL, CUDA, GCP, TensorFlow, C++",Mid,Contract,"Swansonburgh, MV",107898-200535,2024-04-10,Large,KDB+
1874,"Hughes, Neal and Davis",Automotive,Computer Vision Engineer,"Reinforcement Learning, R, Azure, CUDA, TensorFlow",Entry,Remote,"Davidbury, CM",139581-152762,2025-09-03,Startup,"Scikit-learn, KDB+, FastAPI"
1875,Robinson Inc,Healthcare,AI Product Manager,"C++, Keras, Flask, Pandas, PyTorch, Excel",Senior,Contract,"Wuland, BO",75241-170085,2025-02-04,Large,TensorFlow
1876,Marsh Inc,Education,Quant Researcher,"Keras, Reinforcement Learning, Scikit-learn",Mid,Contract,"Lake Patrickville, SK",137255-202108,2024-09-08,Startup,"MLflow, BigQuery"
1877,Kim-Thornton,Finance,Data Scientist,"Reinforcement Learning, Excel, C++, CUDA, Keras",Mid,Full-time,"South Peggyton, PW",85959-155778,2025-04-16,Mid,"LangChain, MLflow"
1878,"Miller, Wilson and Barker",Retail,Quant Researcher,"Scikit-learn, Azure, Hugging Face",Mid,Remote,"Helenport, OM",127608-200088,2024-08-20,Large,Scikit-learn
1879,"Stewart, Rodriguez and Jenkins",Education,Computer Vision Engineer,"TensorFlow, NumPy, CUDA, Power BI",Senior,Full-time,"Port Mitchell, US",108442-183191,2023-12-13,Large,"TensorFlow, Scikit-learn, MLflow"
1880,Kelly-Cline,Education,Data Scientist,"PyTorch, Power BI, Scikit-learn, Flask, NumPy, Keras",Mid,Contract,"Port Caroline, NI",130051-206373,2024-04-11,Large,"FastAPI, MLflow"
1881,Beltran Inc,Tech,Data Analyst,"Azure, SQL, NumPy",Mid,Internship,"Lake Joshua, CU",97481-117918,2025-08-10,Large,"Scikit-learn, BigQuery"
1882,"Kennedy, Lopez and Bell",Retail,ML Engineer,"Python, LangChain, SQL, AWS, GCP, Power BI",Entry,Contract,"New Michael, TW",94087-155660,2023-12-29,Mid,TensorFlow
1883,Watson-Mitchell,Tech,ML Engineer,"SQL, MLflow, PyTorch, Power BI",Entry,Full-time,"Mariaton, SZ",70792-91387,2025-01-02,Mid,LangChain
1884,"Wolfe, Stephenson and Sanchez",Tech,NLP Engineer,"Reinforcement Learning, NumPy, Python, Pandas",Mid,Full-time,"Wallacetown, MG",68291-154121,2023-12-23,Startup,"FastAPI, BigQuery, PyTorch"
1885,Gaines-Nelson,Automotive,Data Analyst,"PyTorch, Power BI, Keras",Entry,Internship,"West Ryanport, MZ",137372-221784,2024-03-09,Large,"MLflow, PyTorch, TensorFlow"
1886,"Calhoun, Thomas and Brandt",Automotive,AI Researcher,"Reinforcement Learning, AWS, FastAPI, C++, Azure, LangChain",Entry,Remote,"Shepherdport, CY",83107-169161,2025-01-16,Large,"TensorFlow, FastAPI"
1887,"Hernandez, Griffith and Simmons",Retail,AI Researcher,"FastAPI, Power BI, CUDA",Mid,Internship,"West Mark, ET",88435-184953,2025-07-22,Large,BigQuery
1888,Davies-Payne,Tech,AI Product Manager,"FastAPI, CUDA, C++, PyTorch",Senior,Full-time,"Kristyton, GW",136510-188862,2023-10-02,Large,"FastAPI, MLflow, TensorFlow"
1889,Hicks Group,Automotive,Data Analyst,"Pandas, TensorFlow, AWS",Senior,Remote,"Hollyberg, BB",143200-155406,2025-06-12,Large,"BigQuery, TensorFlow, PyTorch"
1890,Myers Ltd,Retail,Computer Vision Engineer,"AWS, Excel, TensorFlow, Scikit-learn, Hugging Face",Entry,Contract,"Amandahaven, MX",82823-182473,2024-08-13,Mid,"LangChain, PyTorch, MLflow"
1891,Ramirez and Sons,Automotive,NLP Engineer,"NumPy, PyTorch, AWS, Hugging Face",Senior,Remote,"Brendashire, LR",109348-119746,2025-04-28,Mid,PyTorch
1892,Adams-Lee,Retail,ML Engineer,"Keras, R, Reinforcement Learning, PyTorch",Entry,Internship,"New Marthaview, PH",65370-116822,2025-09-13,Large,"BigQuery, Scikit-learn"
1893,Rosario PLC,Retail,Data Analyst,"PyTorch, C++, R, Keras, Reinforcement Learning, Hugging Face",Senior,Remote,"East John, TV",131317-223043,2025-01-05,Large,LangChain
1894,Mack and Sons,Automotive,Quant Researcher,"GCP, FastAPI, Keras, R, CUDA, Hugging Face",Senior,Full-time,"Rhodestown, LI",87751-118275,2023-10-16,Mid,KDB+
1895,"Ramos, Hines and Faulkner",Finance,Data Scientist,"MLflow, Reinforcement Learning, LangChain, CUDA, Python",Entry,Remote,"Martinbury, PW",119481-186317,2024-07-24,Startup,"PyTorch, TensorFlow"
1896,Smith-Hall,E-commerce,AI Researcher,"Pandas, Excel, R, AWS",Senior,Remote,"Debbieburgh, FI",94861-166400,2024-10-12,Startup,"PyTorch, FastAPI"
1897,"Santos, Lowe and Lindsey",Finance,ML Engineer,"Flask, Azure, SQL, Hugging Face, Keras, C++",Senior,Remote,"Humphreyfort, PT",114821-195654,2024-04-09,Large,PyTorch
1898,Wilkins-King,E-commerce,Quant Researcher,"TensorFlow, C++, Excel, FastAPI, Pandas",Entry,Internship,"Lake Mark, CH",137105-162867,2024-10-23,Mid,PyTorch
1899,Parker-Harris,Healthcare,Computer Vision Engineer,"CUDA, Pandas, Scikit-learn, LangChain, Azure, FastAPI",Mid,Internship,"Morrisburgh, MH",73444-83704,2024-10-04,Startup,"MLflow, KDB+, PyTorch"
1900,Mitchell-Ayers,Retail,ML Engineer,"CUDA, SQL, Python, Reinforcement Learning",Mid,Full-time,"Andersonberg, GA",76464-92375,2024-12-19,Mid,"PyTorch, MLflow"
1901,"James, Scott and Armstrong",E-commerce,AI Product Manager,"Azure, MLflow, FastAPI, Hugging Face, LangChain",Entry,Remote,"Kellyton, TG",129651-170616,2024-12-29,Mid,"MLflow, KDB+, PyTorch"
1902,Mcdonald-Hines,Retail,NLP Engineer,"SQL, Reinforcement Learning, LangChain, R",Senior,Remote,"West Christian, RS",145357-162928,2024-05-31,Startup,"PyTorch, KDB+"
1903,Alvarez and Sons,Education,Data Scientist,"PyTorch, NumPy, C++, AWS, Scikit-learn, CUDA",Senior,Internship,"Rebeccamouth, CZ",130772-144979,2024-11-15,Startup,"PyTorch, TensorFlow, Scikit-learn"
1904,Shaw-May,E-commerce,Data Analyst,"Excel, Power BI, C++, CUDA, Flask",Senior,Contract,"Saraberg, SO",71169-107210,2024-10-10,Mid,"FastAPI, MLflow, PyTorch"
1905,"Deleon, Johnson and Shah",Automotive,Data Analyst,"FastAPI, SQL, GCP",Mid,Remote,"Markview, TZ",108790-120569,2025-07-04,Startup,"KDB+, PyTorch, TensorFlow"
1906,Stevens LLC,Retail,ML Engineer,"AWS, LangChain, Hugging Face, Pandas",Entry,Remote,"Palmershire, ES",87504-161685,2024-03-30,Large,LangChain
1907,"Moore, Edwards and Greene",Finance,Data Analyst,"PyTorch, TensorFlow, Azure, Excel, GCP",Mid,Full-time,"North Angelaside, RU",83696-154585,2024-01-14,Mid,"LangChain, PyTorch"
1908,Lee Group,Automotive,AI Researcher,"Python, Hugging Face, GCP, AWS",Senior,Full-time,"Buchananfort, PS",45038-106353,2025-01-22,Startup,MLflow
1909,"Smith, Rodriguez and Foster",Tech,AI Researcher,"LangChain, Power BI, Scikit-learn, SQL, Keras",Senior,Remote,"East Laura, YE",52265-124743,2025-04-22,Mid,FastAPI
1910,Hale Group,Automotive,Data Analyst,"AWS, TensorFlow, CUDA, Reinforcement Learning, FastAPI",Mid,Internship,"Jasonbury, ZM",147433-197450,2025-05-20,Mid,FastAPI
1911,James PLC,Education,Quant Researcher,"Scikit-learn, SQL, Python, Hugging Face",Entry,Internship,"Port Jacqueline, NG",129069-209902,2025-08-30,Mid,"Scikit-learn, BigQuery"
1912,Wagner-Doyle,Automotive,NLP Engineer,"CUDA, LangChain, Python, Azure",Entry,Full-time,"Stephaniefurt, SL",53182-143456,2024-12-22,Startup,"KDB+, BigQuery"
1913,Martinez PLC,Tech,AI Product Manager,"Azure, Pandas, C++, CUDA",Entry,Internship,"Mollyside, JO",78877-155191,2025-07-18,Mid,"PyTorch, BigQuery, Scikit-learn"
1914,"Allen, Ward and Smith",Tech,AI Product Manager,"Reinforcement Learning, FastAPI, SQL, Excel, Keras, NumPy",Mid,Full-time,"Morganshire, HT",79490-119269,2024-07-30,Large,"MLflow, BigQuery, FastAPI"
1915,Nelson PLC,Education,Computer Vision Engineer,"TensorFlow, Scikit-learn, NumPy, C++, FastAPI",Senior,Internship,"Bennettshire, IR",46931-121518,2023-10-11,Mid,"KDB+, PyTorch, Scikit-learn"
1916,Roach-Flores,Education,AI Researcher,"Keras, Reinforcement Learning, GCP, CUDA",Senior,Full-time,"Brownfurt, LA",62605-95713,2025-04-06,Startup,LangChain
1917,Mullins Group,Automotive,Data Analyst,"Pandas, Reinforcement Learning, GCP, Hugging Face",Entry,Internship,"Goodwinshire, ME",138097-199176,2023-11-18,Large,"MLflow, PyTorch, TensorFlow"
1918,Smith-Garcia,E-commerce,Data Analyst,"Flask, R, LangChain, NumPy, Reinforcement Learning, MLflow",Entry,Contract,"Craigport, CV",99857-141489,2024-09-17,Mid,BigQuery
1919,White-Frye,Retail,Data Analyst,"R, Python, Keras",Senior,Remote,"Nicoletown, NZ",107295-174101,2024-02-20,Mid,"TensorFlow, BigQuery"
1920,"Lewis, Mccormick and Rowland",Tech,NLP Engineer,"AWS, SQL, Reinforcement Learning, TensorFlow",Entry,Full-time,"Lake Andrea, DM",123053-222983,2025-01-19,Mid,"LangChain, PyTorch"
1921,"Mccann, Atkinson and Durham",Finance,AI Researcher,"MLflow, Power BI, CUDA, R",Mid,Contract,"Atkinschester, CO",93939-149687,2024-08-27,Startup,"PyTorch, LangChain"
1922,Campbell PLC,Education,NLP Engineer,"AWS, Azure, R",Entry,Internship,"Lucaschester, FJ",127132-172973,2025-01-22,Startup,"KDB+, FastAPI"
1923,Edwards-Pacheco,E-commerce,AI Researcher,"R, AWS, Pandas",Mid,Full-time,"Stevenside, CD",68948-95321,2023-11-03,Large,"LangChain, TensorFlow"
1924,Arroyo Ltd,Healthcare,ML Engineer,"Pandas, C++, FastAPI, Excel",Entry,Internship,"North Jennifer, HR",117098-171168,2025-08-06,Mid,"FastAPI, BigQuery"
1925,Banks-Wright,Healthcare,ML Engineer,"Power BI, AWS, Python, MLflow, Excel, Reinforcement Learning",Entry,Full-time,"South Devintown, MT",68093-162110,2025-09-02,Mid,"BigQuery, KDB+"
1926,Hayes PLC,Tech,AI Researcher,"PyTorch, Scikit-learn, Azure, LangChain",Mid,Internship,"Port Kaylatown, SO",149051-234508,2024-10-17,Large,MLflow
1927,"Moore, Mitchell and Tapia",Finance,NLP Engineer,"Scikit-learn, Reinforcement Learning, Azure, Power BI, TensorFlow",Mid,Internship,"North Kimberly, HN",68849-114222,2025-02-20,Large,LangChain
1928,Martin PLC,E-commerce,ML Engineer,"Scikit-learn, FastAPI, PyTorch, Hugging Face, GCP, LangChain",Entry,Contract,"Port Stevenburgh, KN",149671-239816,2024-07-16,Mid,"BigQuery, MLflow"
1929,"Garcia, Chambers and Sutton",Finance,ML Engineer,"CUDA, Excel, Flask, Hugging Face, MLflow, Python",Mid,Full-time,"South Paulstad, BY",70538-169148,2024-07-16,Mid,"MLflow, KDB+"
1930,Wyatt LLC,Healthcare,NLP Engineer,"AWS, GCP, Python, MLflow, Scikit-learn, Power BI",Entry,Internship,"Jaredport, NA",46559-58913,2025-01-20,Large,"KDB+, FastAPI, BigQuery"
1931,"Weeks, Diaz and Fisher",Education,Data Analyst,"Excel, PyTorch, Python, TensorFlow, Hugging Face",Mid,Remote,"Hernandeztown, PS",56010-132808,2023-11-16,Large,"LangChain, KDB+, Scikit-learn"
1932,Murphy Inc,Healthcare,AI Researcher,"Hugging Face, Flask, Excel, CUDA, Pandas",Mid,Remote,"East Samuelburgh, SL",97069-179529,2023-12-07,Startup,"MLflow, Scikit-learn"
1933,Mahoney LLC,Retail,Data Scientist,"Keras, CUDA, C++, Python, SQL, Scikit-learn",Entry,Contract,"North Paigemouth, TO",50988-141937,2025-08-22,Large,"KDB+, Scikit-learn, FastAPI"
1934,Larsen-Armstrong,E-commerce,AI Researcher,"MLflow, PyTorch, GCP, Python",Entry,Contract,"North Albert, NP",127429-145986,2025-07-28,Startup,"PyTorch, KDB+"
1935,Chavez and Sons,Retail,NLP Engineer,"C++, SQL, NumPy, R, Keras",Senior,Internship,"Natashaberg, BA",114412-158034,2024-05-19,Startup,"MLflow, KDB+, Scikit-learn"
1936,Davis Ltd,Automotive,NLP Engineer,"C++, SQL, AWS, Azure, R",Entry,Remote,"North Maryborough, CL",77143-134656,2025-03-13,Mid,PyTorch
1937,Baldwin-Norman,Retail,Computer Vision Engineer,"Reinforcement Learning, PyTorch, Pandas, Scikit-learn",Senior,Internship,"North Oscar, DJ",41541-62798,2024-04-25,Mid,Scikit-learn
1938,"Lyons, Gardner and Moss",E-commerce,Data Scientist,"Hugging Face, TensorFlow, FastAPI, Excel, Pandas",Senior,Remote,"Tarahaven, IN",53775-65900,2024-05-08,Large,"FastAPI, MLflow, Scikit-learn"
1939,Smith-Silva,Retail,Data Scientist,"AWS, Excel, PyTorch, R, Pandas",Senior,Full-time,"West Claudia, RO",56922-108481,2024-02-03,Large,LangChain
1940,Craig-Snyder,Healthcare,AI Product Manager,"Excel, Flask, CUDA",Entry,Remote,"Timothyfort, DZ",73378-85805,2025-05-10,Mid,PyTorch
1941,Shah PLC,E-commerce,NLP Engineer,"Keras, Hugging Face, Flask, NumPy",Senior,Full-time,"Roberttown, AG",138785-238009,2024-08-15,Startup,PyTorch
1942,"Robinson, Mcdowell and Robinson",E-commerce,NLP Engineer,"Excel, FastAPI, Keras, PyTorch, Azure, Flask",Entry,Contract,"South Elizabeth, GE",76728-116756,2024-05-12,Large,"PyTorch, TensorFlow, MLflow"
1943,"Williams, Brown and Chen",Finance,Data Analyst,"SQL, Scikit-learn, FastAPI, GCP",Entry,Contract,"Cassandraport, MC",76471-130897,2024-01-15,Mid,"MLflow, TensorFlow"
1944,"Lopez, Davis and Chapman",E-commerce,NLP Engineer,"FastAPI, CUDA, C++, Flask, MLflow, Python",Entry,Contract,"Lake Alisonhaven, NI",110388-189599,2024-01-01,Mid,"MLflow, Scikit-learn, FastAPI"
1945,"Walker, Williamson and Brown",E-commerce,Data Scientist,"Azure, SQL, Keras, C++, LangChain, TensorFlow",Entry,Remote,"Staciechester, AO",89874-154358,2025-08-08,Large,TensorFlow
1946,"Fry, Farrell and Hernandez",Education,Quant Researcher,"SQL, CUDA, GCP",Mid,Internship,"Taylorview, PL",58207-79736,2023-11-19,Large,FastAPI
1947,"Gomez, King and Thompson",Automotive,Quant Researcher,"Azure, Keras, TensorFlow",Entry,Remote,"North Sheryl, TD",71100-143266,2025-07-01,Startup,KDB+
1948,Kim-Woodward,E-commerce,Quant Researcher,"R, Power BI, Python, Azure, TensorFlow, Reinforcement Learning",Entry,Internship,"New Andrea, NI",137029-236175,2025-09-16,Mid,TensorFlow
1949,"Williams, Moore and Rogers",Education,Data Scientist,"TensorFlow, Pandas, Power BI, AWS, Keras, Reinforcement Learning",Senior,Contract,"New Kimberlyhaven, SN",113059-195940,2025-04-20,Mid,LangChain
1950,"Roberson, Lucero and Smith",Healthcare,Data Analyst,"CUDA, Excel, FastAPI, MLflow",Mid,Internship,"New Roberto, JP",77836-97801,2024-06-17,Large,Scikit-learn
1951,"Hoffman, Gaines and Medina",Finance,Quant Researcher,"GCP, Flask, Scikit-learn, Keras, LangChain",Mid,Internship,"Harperfort, MT",134973-214730,2025-07-06,Mid,"TensorFlow, BigQuery"
1952,Robinson Ltd,Education,Data Analyst,"C++, Pandas, Azure, Keras",Mid,Internship,"Stevenborough, GR",52949-102386,2025-07-14,Mid,"KDB+, PyTorch, Scikit-learn"
1953,Stark-Collins,Healthcare,Data Analyst,"SQL, Excel, LangChain, MLflow, Scikit-learn, Python",Senior,Internship,"Port Meganshire, MH",119299-146767,2024-10-15,Large,"BigQuery, PyTorch"
1954,Allen-Sandoval,Tech,NLP Engineer,"NumPy, Hugging Face, R, CUDA, Pandas, Reinforcement Learning",Entry,Remote,"Mallorymouth, MY",83982-166278,2025-08-30,Large,"FastAPI, Scikit-learn, TensorFlow"
1955,Reid-Armstrong,Automotive,ML Engineer,"Python, R, Hugging Face, Scikit-learn, NumPy",Entry,Remote,"Williamstad, VE",48725-96277,2023-11-17,Large,"FastAPI, LangChain"
1956,Jones-Lopez,Finance,Quant Researcher,"Excel, R, GCP",Mid,Contract,"Emilyberg, CH",149725-238111,2025-04-24,Large,"MLflow, KDB+, LangChain"
1957,Bennett Ltd,Healthcare,NLP Engineer,"LangChain, FastAPI, C++",Senior,Internship,"East Casey, EE",125120-171165,2025-02-11,Large,"FastAPI, TensorFlow, LangChain"
1958,Moore-Martin,Tech,Data Scientist,"PyTorch, Python, Excel",Entry,Internship,"Gregorytown, GA",92960-134856,2023-10-22,Mid,"FastAPI, BigQuery, TensorFlow"
1959,Diaz-Reed,Education,AI Researcher,"C++, R, NumPy, PyTorch, GCP, Hugging Face",Mid,Remote,"South Benjamin, FR",84627-107657,2024-05-02,Mid,LangChain
1960,"Clark, Olsen and Williams",Education,Computer Vision Engineer,"Pandas, Azure, Hugging Face, Power BI",Senior,Internship,"Lake Janicehaven, BH",113567-141815,2025-03-08,Mid,"Scikit-learn, TensorFlow, FastAPI"
1961,Daniels-Moore,E-commerce,Data Scientist,"NumPy, Hugging Face, C++, Power BI, LangChain",Mid,Contract,"West Justinfort, AO",40402-80152,2025-04-22,Large,"KDB+, FastAPI, TensorFlow"
1962,"Ramos, Long and Smith",E-commerce,Data Scientist,"C++, Python, R",Senior,Internship,"West Danielle, LU",130661-211849,2024-11-04,Mid,BigQuery
